2026-02-10 05:36:43,025 | INFO | Episode 10/5000 | Avg Reward: -32.18 | Avg Length: 387.80 | Avg Loss: 16.8937
2026-02-10 05:37:06,027 | INFO | Episode 20/5000 | Avg Reward: 1.59 | Avg Length: 312.60 | Avg Loss: 13.0689
2026-02-10 05:37:33,145 | INFO | Episode 30/5000 | Avg Reward: -70.81 | Avg Length: 371.20 | Avg Loss: 23.3012
2026-02-10 05:37:56,879 | INFO | Episode 40/5000 | Avg Reward: -6.85 | Avg Length: 322.70 | Avg Loss: 11.6087
2026-02-10 05:38:19,429 | INFO | Episode 50/5000 | Avg Reward: 1.52 | Avg Length: 306.40 | Avg Loss: 10.4018
2026-02-10 05:38:38,606 | INFO | Episode 60/5000 | Avg Reward: 19.29 | Avg Length: 259.00 | Avg Loss: 6.7655
2026-02-10 05:38:57,216 | INFO | Episode 70/5000 | Avg Reward: 18.29 | Avg Length: 253.20 | Avg Loss: 3.6169
2026-02-10 05:39:14,154 | INFO | Episode 80/5000 | Avg Reward: 25.07 | Avg Length: 229.10 | Avg Loss: 2.3174
2026-02-10 05:39:29,730 | INFO | Episode 90/5000 | Avg Reward: 25.90 | Avg Length: 208.80 | Avg Loss: 0.9097
2026-02-10 05:39:46,282 | INFO | Episode 100/5000 | Avg Reward: 24.65 | Avg Length: 222.20 | Avg Loss: 4.9943
2026-02-10 05:40:04,928 | INFO | Episode 110/5000 | Avg Reward: 8.43 | Avg Length: 248.70 | Avg Loss: 8.5461
2026-02-10 05:40:20,765 | INFO | Episode 120/5000 | Avg Reward: 22.30 | Avg Length: 215.10 | Avg Loss: 3.9684
2026-02-10 05:40:35,973 | INFO | Episode 130/5000 | Avg Reward: 30.86 | Avg Length: 204.00 | Avg Loss: 1.3539
2026-02-10 05:40:51,334 | INFO | Episode 140/5000 | Avg Reward: 25.23 | Avg Length: 203.50 | Avg Loss: 0.5352
2026-02-10 05:41:06,757 | INFO | Episode 150/5000 | Avg Reward: 30.03 | Avg Length: 204.10 | Avg Loss: 0.8338
2026-02-10 05:41:21,997 | INFO | Episode 160/5000 | Avg Reward: 33.29 | Avg Length: 205.60 | Avg Loss: 2.2929
2026-02-10 05:41:37,539 | INFO | Episode 170/5000 | Avg Reward: 28.16 | Avg Length: 208.40 | Avg Loss: 1.1295
2026-02-10 05:41:52,741 | INFO | Episode 180/5000 | Avg Reward: 28.63 | Avg Length: 205.00 | Avg Loss: 1.3972
2026-02-10 05:42:13,671 | INFO | Episode 190/5000 | Avg Reward: -22.60 | Avg Length: 284.20 | Avg Loss: 8.8968
2026-02-10 05:42:28,974 | INFO | Episode 200/5000 | Avg Reward: 25.21 | Avg Length: 205.10 | Avg Loss: 1.3135
2026-02-10 05:42:44,385 | INFO | Episode 210/5000 | Avg Reward: 37.61 | Avg Length: 206.10 | Avg Loss: 3.6351
2026-02-10 05:42:59,575 | INFO | Episode 220/5000 | Avg Reward: 29.30 | Avg Length: 203.80 | Avg Loss: 0.6616
2026-02-10 05:43:14,716 | INFO | Episode 230/5000 | Avg Reward: 30.00 | Avg Length: 202.90 | Avg Loss: 1.5084
2026-02-10 05:43:30,130 | INFO | Episode 240/5000 | Avg Reward: 28.83 | Avg Length: 205.40 | Avg Loss: 0.8494
2026-02-10 05:43:45,310 | INFO | Episode 250/5000 | Avg Reward: 31.67 | Avg Length: 203.90 | Avg Loss: 1.1612
2026-02-10 05:44:00,494 | INFO | Episode 260/5000 | Avg Reward: 28.58 | Avg Length: 203.70 | Avg Loss: 0.7529
2026-02-10 05:44:15,862 | INFO | Episode 270/5000 | Avg Reward: 26.25 | Avg Length: 204.50 | Avg Loss: 0.6456
2026-02-10 05:44:31,108 | INFO | Episode 280/5000 | Avg Reward: 30.58 | Avg Length: 204.30 | Avg Loss: 0.8147
2026-02-10 05:44:46,317 | INFO | Episode 290/5000 | Avg Reward: 27.09 | Avg Length: 204.80 | Avg Loss: 1.0771
2026-02-10 05:45:01,849 | INFO | Episode 300/5000 | Avg Reward: 28.67 | Avg Length: 207.40 | Avg Loss: 1.4538
2026-02-10 05:45:17,019 | INFO | Episode 310/5000 | Avg Reward: 35.15 | Avg Length: 203.90 | Avg Loss: 2.0011
2026-02-10 05:45:32,353 | INFO | Episode 320/5000 | Avg Reward: 23.52 | Avg Length: 205.90 | Avg Loss: 0.6656
2026-02-10 05:45:47,984 | INFO | Episode 330/5000 | Avg Reward: 34.85 | Avg Length: 206.60 | Avg Loss: 2.9858
2026-02-10 05:46:08,766 | INFO | Episode 340/5000 | Avg Reward: -9.27 | Avg Length: 281.70 | Avg Loss: 7.8224
2026-02-10 05:46:24,064 | INFO | Episode 350/5000 | Avg Reward: 27.43 | Avg Length: 205.20 | Avg Loss: 1.1266
2026-02-10 05:46:39,412 | INFO | Episode 360/5000 | Avg Reward: 22.44 | Avg Length: 205.80 | Avg Loss: 0.6912
2026-02-10 05:46:54,900 | INFO | Episode 370/5000 | Avg Reward: 30.10 | Avg Length: 207.40 | Avg Loss: 2.2634
2026-02-10 05:47:10,092 | INFO | Episode 380/5000 | Avg Reward: 34.51 | Avg Length: 202.40 | Avg Loss: 1.8443
2026-02-10 05:47:31,140 | INFO | Episode 390/5000 | Avg Reward: -75.21 | Avg Length: 281.30 | Avg Loss: 15.9649
