2026-02-12 02:14:47,480 | INFO | Episode 10/5000 | Avg Reward: -7.05 | Avg Length: 332.20 | Avg Loss: 13.0947
2026-02-12 02:15:11,470 | INFO | Episode 20/5000 | Avg Reward: 2.21 | Avg Length: 324.70 | Avg Loss: 11.2070
2026-02-12 02:15:31,494 | INFO | Episode 30/5000 | Avg Reward: 15.18 | Avg Length: 271.60 | Avg Loss: 6.0167
2026-02-12 02:15:54,358 | INFO | Episode 40/5000 | Avg Reward: -22.90 | Avg Length: 308.50 | Avg Loss: 10.1126
2026-02-12 02:16:09,729 | INFO | Episode 50/5000 | Avg Reward: 29.79 | Avg Length: 206.30 | Avg Loss: 0.7714
2026-02-12 02:16:30,262 | INFO | Episode 60/5000 | Avg Reward: -9.20 | Avg Length: 277.80 | Avg Loss: 8.3482
2026-02-12 02:16:51,035 | INFO | Episode 70/5000 | Avg Reward: -17.26 | Avg Length: 279.60 | Avg Loss: 8.2938
2026-02-12 02:17:17,061 | INFO | Episode 80/5000 | Avg Reward: -52.91 | Avg Length: 357.80 | Avg Loss: 14.8092
2026-02-12 02:17:37,560 | INFO | Episode 90/5000 | Avg Reward: -12.30 | Avg Length: 277.20 | Avg Loss: 6.1725
2026-02-12 02:17:58,465 | INFO | Episode 100/5000 | Avg Reward: -16.77 | Avg Length: 284.40 | Avg Loss: 8.9587
2026-02-12 02:18:13,771 | INFO | Episode 110/5000 | Avg Reward: 36.31 | Avg Length: 202.70 | Avg Loss: 2.7922
2026-02-12 02:18:28,952 | INFO | Episode 120/5000 | Avg Reward: 29.90 | Avg Length: 202.20 | Avg Loss: 0.5872
2026-02-12 02:18:44,137 | INFO | Episode 130/5000 | Avg Reward: 31.42 | Avg Length: 204.60 | Avg Loss: 1.0276
2026-02-12 02:19:04,424 | INFO | Episode 140/5000 | Avg Reward: -15.23 | Avg Length: 277.00 | Avg Loss: 6.1061
2026-02-12 02:19:19,836 | INFO | Episode 150/5000 | Avg Reward: 26.25 | Avg Length: 207.00 | Avg Loss: 1.0673
2026-02-12 02:19:35,266 | INFO | Episode 160/5000 | Avg Reward: 34.86 | Avg Length: 206.10 | Avg Loss: 2.4463
2026-02-12 02:20:02,102 | INFO | Episode 170/5000 | Avg Reward: -64.43 | Avg Length: 362.00 | Avg Loss: 14.0050
2026-02-12 02:20:17,937 | INFO | Episode 180/5000 | Avg Reward: 27.26 | Avg Length: 206.90 | Avg Loss: 1.3670
2026-02-12 02:20:44,509 | INFO | Episode 190/5000 | Avg Reward: -57.79 | Avg Length: 362.60 | Avg Loss: 16.8411
2026-02-12 02:21:00,184 | INFO | Episode 200/5000 | Avg Reward: 25.05 | Avg Length: 207.50 | Avg Loss: 1.1450
2026-02-12 02:21:15,452 | INFO | Episode 210/5000 | Avg Reward: 34.47 | Avg Length: 202.90 | Avg Loss: 3.1343
2026-02-12 02:21:30,700 | INFO | Episode 220/5000 | Avg Reward: 35.66 | Avg Length: 203.50 | Avg Loss: 3.1688
2026-02-12 02:21:46,108 | INFO | Episode 230/5000 | Avg Reward: 35.59 | Avg Length: 205.60 | Avg Loss: 1.7381
2026-02-12 02:22:01,701 | INFO | Episode 240/5000 | Avg Reward: 27.12 | Avg Length: 207.20 | Avg Loss: 1.4621
2026-02-12 02:22:17,245 | INFO | Episode 250/5000 | Avg Reward: 26.68 | Avg Length: 204.50 | Avg Loss: 0.9387
2026-02-12 02:22:38,440 | INFO | Episode 260/5000 | Avg Reward: -21.63 | Avg Length: 288.00 | Avg Loss: 8.9536
2026-02-12 02:22:53,796 | INFO | Episode 270/5000 | Avg Reward: 28.12 | Avg Length: 204.60 | Avg Loss: 1.2263
2026-02-12 02:23:09,179 | INFO | Episode 280/5000 | Avg Reward: 33.36 | Avg Length: 205.80 | Avg Loss: 2.1047
2026-02-12 02:23:34,781 | INFO | Episode 290/5000 | Avg Reward: -60.82 | Avg Length: 349.40 | Avg Loss: 17.4786
2026-02-12 02:23:55,527 | INFO | Episode 300/5000 | Avg Reward: -16.98 | Avg Length: 280.70 | Avg Loss: 8.7841
2026-02-12 02:24:10,626 | INFO | Episode 310/5000 | Avg Reward: 24.83 | Avg Length: 205.20 | Avg Loss: 0.8995
2026-02-12 02:24:31,399 | INFO | Episode 320/5000 | Avg Reward: -17.73 | Avg Length: 281.80 | Avg Loss: 9.9638
2026-02-12 02:24:46,861 | INFO | Episode 330/5000 | Avg Reward: 20.76 | Avg Length: 206.80 | Avg Loss: 0.9811
2026-02-12 02:25:12,386 | INFO | Episode 340/5000 | Avg Reward: -56.48 | Avg Length: 352.40 | Avg Loss: 14.8135
2026-02-12 02:25:38,649 | INFO | Episode 350/5000 | Avg Reward: -56.23 | Avg Length: 361.20 | Avg Loss: 17.8354
2026-02-12 02:25:59,681 | INFO | Episode 360/5000 | Avg Reward: -20.44 | Avg Length: 284.00 | Avg Loss: 9.1951
2026-02-12 02:26:15,039 | INFO | Episode 370/5000 | Avg Reward: 28.34 | Avg Length: 204.80 | Avg Loss: 1.3759
2026-02-12 02:26:30,650 | INFO | Episode 380/5000 | Avg Reward: 29.72 | Avg Length: 208.00 | Avg Loss: 1.1558
2026-02-12 02:26:51,340 | INFO | Episode 390/5000 | Avg Reward: -13.86 | Avg Length: 279.40 | Avg Loss: 8.2863
2026-02-12 02:27:06,524 | INFO | Episode 400/5000 | Avg Reward: 28.63 | Avg Length: 203.30 | Avg Loss: 0.8260
2026-02-12 02:27:21,605 | INFO | Episode 410/5000 | Avg Reward: 32.48 | Avg Length: 203.90 | Avg Loss: 1.2688
2026-02-12 02:27:42,188 | INFO | Episode 420/5000 | Avg Reward: -24.36 | Avg Length: 281.30 | Avg Loss: 8.6175
2026-02-12 02:27:57,356 | INFO | Episode 430/5000 | Avg Reward: 28.22 | Avg Length: 202.60 | Avg Loss: 1.1873
2026-02-12 02:28:23,965 | INFO | Episode 440/5000 | Avg Reward: -52.95 | Avg Length: 363.90 | Avg Loss: 11.3778
2026-02-12 02:28:39,182 | INFO | Episode 450/5000 | Avg Reward: 32.95 | Avg Length: 204.90 | Avg Loss: 3.9861
2026-02-12 02:28:54,441 | INFO | Episode 460/5000 | Avg Reward: 23.73 | Avg Length: 206.70 | Avg Loss: 0.8121
2026-02-12 02:29:09,832 | INFO | Episode 470/5000 | Avg Reward: 35.50 | Avg Length: 204.10 | Avg Loss: 2.2348
2026-02-12 02:29:30,723 | INFO | Episode 480/5000 | Avg Reward: -18.35 | Avg Length: 279.00 | Avg Loss: 8.6536
2026-02-12 02:29:45,931 | INFO | Episode 490/5000 | Avg Reward: 34.34 | Avg Length: 203.30 | Avg Loss: 2.4696
2026-02-12 02:30:06,423 | INFO | Episode 500/5000 | Avg Reward: -8.57 | Avg Length: 277.80 | Avg Loss: 11.9116
