2026-02-14 20:11:26,932 | INFO | Episode 10/5000 | Avg Reward: 26.38 | Avg Length: 254.60 | Avg Loss: 4.5424
2026-02-14 20:11:43,031 | INFO | Episode 20/5000 | Avg Reward: 27.29 | Avg Length: 213.50 | Avg Loss: 2.4191
2026-02-14 20:12:04,365 | INFO | Episode 30/5000 | Avg Reward: -12.30 | Avg Length: 284.90 | Avg Loss: 6.5147
2026-02-14 20:12:25,106 | INFO | Episode 40/5000 | Avg Reward: -13.66 | Avg Length: 281.80 | Avg Loss: 7.6090
2026-02-14 20:12:40,574 | INFO | Episode 50/5000 | Avg Reward: 28.69 | Avg Length: 205.10 | Avg Loss: 1.9610
2026-02-14 20:12:55,691 | INFO | Episode 60/5000 | Avg Reward: 33.01 | Avg Length: 202.00 | Avg Loss: 2.2758
2026-02-14 20:13:11,220 | INFO | Episode 70/5000 | Avg Reward: 20.50 | Avg Length: 207.90 | Avg Loss: 2.1390
2026-02-14 20:13:26,581 | INFO | Episode 80/5000 | Avg Reward: 23.87 | Avg Length: 204.80 | Avg Loss: 1.6567
2026-02-14 20:13:47,451 | INFO | Episode 90/5000 | Avg Reward: -20.21 | Avg Length: 281.00 | Avg Loss: 8.7878
2026-02-14 20:14:08,229 | INFO | Episode 100/5000 | Avg Reward: 7.21 | Avg Length: 281.90 | Avg Loss: 8.4439
2026-02-14 20:14:23,425 | INFO | Episode 110/5000 | Avg Reward: 28.65 | Avg Length: 202.00 | Avg Loss: 1.7476
2026-02-14 20:14:38,793 | INFO | Episode 120/5000 | Avg Reward: 25.78 | Avg Length: 204.30 | Avg Loss: 1.5359
2026-02-14 20:14:54,125 | INFO | Episode 130/5000 | Avg Reward: 40.19 | Avg Length: 203.60 | Avg Loss: 4.8914
2026-02-14 20:15:14,152 | INFO | Episode 140/5000 | Avg Reward: -23.57 | Avg Length: 285.40 | Avg Loss: 13.7257
2026-02-14 20:15:35,260 | INFO | Episode 150/5000 | Avg Reward: -24.66 | Avg Length: 283.80 | Avg Loss: 8.7058
2026-02-14 20:16:06,525 | INFO | Episode 160/5000 | Avg Reward: -115.43 | Avg Length: 428.00 | Avg Loss: 20.9881
2026-02-14 20:16:32,528 | INFO | Episode 170/5000 | Avg Reward: -54.42 | Avg Length: 352.20 | Avg Loss: 17.6732
2026-02-14 20:16:47,962 | INFO | Episode 180/5000 | Avg Reward: 30.08 | Avg Length: 205.50 | Avg Loss: 1.9010
2026-02-14 20:17:03,076 | INFO | Episode 190/5000 | Avg Reward: 30.74 | Avg Length: 202.60 | Avg Loss: 0.9297
2026-02-14 20:17:18,115 | INFO | Episode 200/5000 | Avg Reward: 24.80 | Avg Length: 202.00 | Avg Loss: 0.7102
2026-02-14 20:17:33,286 | INFO | Episode 210/5000 | Avg Reward: 26.04 | Avg Length: 202.70 | Avg Loss: 1.0591
2026-02-14 20:17:48,708 | INFO | Episode 220/5000 | Avg Reward: 29.99 | Avg Length: 206.60 | Avg Loss: 4.1434
2026-02-14 20:18:03,984 | INFO | Episode 230/5000 | Avg Reward: 27.38 | Avg Length: 203.00 | Avg Loss: 1.4794
2026-02-14 20:18:19,246 | INFO | Episode 240/5000 | Avg Reward: 25.71 | Avg Length: 204.50 | Avg Loss: 1.1316
2026-02-14 20:18:40,334 | INFO | Episode 250/5000 | Avg Reward: -27.32 | Avg Length: 284.60 | Avg Loss: 8.6391
2026-02-14 20:19:00,996 | INFO | Episode 260/5000 | Avg Reward: -13.55 | Avg Length: 278.20 | Avg Loss: 9.8231
2026-02-14 20:19:16,266 | INFO | Episode 270/5000 | Avg Reward: 27.64 | Avg Length: 203.70 | Avg Loss: 1.1852
2026-02-14 20:19:31,405 | INFO | Episode 280/5000 | Avg Reward: 25.44 | Avg Length: 204.30 | Avg Loss: 1.3055
2026-02-14 20:19:46,898 | INFO | Episode 290/5000 | Avg Reward: 26.11 | Avg Length: 205.70 | Avg Loss: 1.5303
2026-02-14 20:20:02,264 | INFO | Episode 300/5000 | Avg Reward: 31.57 | Avg Length: 205.10 | Avg Loss: 3.0180
2026-02-14 20:20:23,071 | INFO | Episode 310/5000 | Avg Reward: -21.94 | Avg Length: 283.80 | Avg Loss: 8.9481
2026-02-14 20:20:38,230 | INFO | Episode 320/5000 | Avg Reward: 29.98 | Avg Length: 203.10 | Avg Loss: 2.8633
2026-02-14 20:20:53,390 | INFO | Episode 330/5000 | Avg Reward: 29.62 | Avg Length: 203.50 | Avg Loss: 1.7869
2026-02-14 20:21:19,487 | INFO | Episode 340/5000 | Avg Reward: -58.85 | Avg Length: 354.10 | Avg Loss: 13.7901
2026-02-14 20:21:34,811 | INFO | Episode 350/5000 | Avg Reward: 36.11 | Avg Length: 203.40 | Avg Loss: 4.5257
2026-02-14 20:21:55,664 | INFO | Episode 360/5000 | Avg Reward: -18.09 | Avg Length: 283.30 | Avg Loss: 10.1712
2026-02-14 20:22:10,852 | INFO | Episode 370/5000 | Avg Reward: 28.84 | Avg Length: 203.40 | Avg Loss: 2.7692
