2026-02-10 12:50:25,317 | INFO | Episode 10/5000 | Avg Reward: -22.28 | Avg Length: 352.40 | Avg Loss: 14.0171
2026-02-10 12:50:44,361 | INFO | Episode 20/5000 | Avg Reward: 14.98 | Avg Length: 256.00 | Avg Loss: 9.3111
2026-02-10 12:51:08,374 | INFO | Episode 30/5000 | Avg Reward: -41.35 | Avg Length: 323.10 | Avg Loss: 14.2482
2026-02-10 12:51:25,086 | INFO | Episode 40/5000 | Avg Reward: 24.16 | Avg Length: 225.30 | Avg Loss: 2.8386
2026-02-10 12:51:42,323 | INFO | Episode 50/5000 | Avg Reward: 13.26 | Avg Length: 234.20 | Avg Loss: 4.6286
2026-02-10 12:51:58,256 | INFO | Episode 60/5000 | Avg Reward: 23.98 | Avg Length: 214.60 | Avg Loss: 2.6204
2026-02-10 12:52:13,841 | INFO | Episode 70/5000 | Avg Reward: 24.76 | Avg Length: 207.70 | Avg Loss: 1.3132
2026-02-10 12:52:29,587 | INFO | Episode 80/5000 | Avg Reward: 20.41 | Avg Length: 210.60 | Avg Loss: 2.0352
2026-02-10 12:52:44,953 | INFO | Episode 90/5000 | Avg Reward: 25.08 | Avg Length: 207.10 | Avg Loss: 1.1961
2026-02-10 12:53:00,293 | INFO | Episode 100/5000 | Avg Reward: 25.74 | Avg Length: 206.10 | Avg Loss: 1.2750
2026-02-10 12:53:15,856 | INFO | Episode 110/5000 | Avg Reward: 22.74 | Avg Length: 208.50 | Avg Loss: 1.3009
2026-02-10 12:53:36,312 | INFO | Episode 120/5000 | Avg Reward: -56.76 | Avg Length: 279.80 | Avg Loss: 13.2241
2026-02-10 12:53:52,076 | INFO | Episode 130/5000 | Avg Reward: 21.07 | Avg Length: 206.40 | Avg Loss: 0.9313
2026-02-10 12:54:07,670 | INFO | Episode 140/5000 | Avg Reward: 23.84 | Avg Length: 209.80 | Avg Loss: 2.1505
2026-02-10 12:54:22,996 | INFO | Episode 150/5000 | Avg Reward: 37.59 | Avg Length: 205.20 | Avg Loss: 2.4932
2026-02-10 12:54:38,516 | INFO | Episode 160/5000 | Avg Reward: 26.24 | Avg Length: 207.60 | Avg Loss: 1.5407
2026-02-10 12:54:53,719 | INFO | Episode 170/5000 | Avg Reward: 24.66 | Avg Length: 206.00 | Avg Loss: 1.2681
2026-02-10 12:55:08,834 | INFO | Episode 180/5000 | Avg Reward: 27.21 | Avg Length: 204.50 | Avg Loss: 0.7528
2026-02-10 12:55:24,133 | INFO | Episode 190/5000 | Avg Reward: 32.09 | Avg Length: 206.30 | Avg Loss: 1.8279
2026-02-10 12:55:39,458 | INFO | Episode 200/5000 | Avg Reward: 23.07 | Avg Length: 204.80 | Avg Loss: 0.9458
2026-02-10 12:56:00,091 | INFO | Episode 210/5000 | Avg Reward: -72.24 | Avg Length: 280.90 | Avg Loss: 15.2863
2026-02-10 12:56:15,071 | INFO | Episode 220/5000 | Avg Reward: 25.80 | Avg Length: 203.40 | Avg Loss: 1.4846
2026-02-10 12:56:30,413 | INFO | Episode 230/5000 | Avg Reward: 33.21 | Avg Length: 204.60 | Avg Loss: 1.4741
2026-02-10 12:56:50,982 | INFO | Episode 240/5000 | Avg Reward: -71.53 | Avg Length: 278.50 | Avg Loss: 14.6589
2026-02-10 12:57:06,276 | INFO | Episode 250/5000 | Avg Reward: 21.05 | Avg Length: 205.30 | Avg Loss: 0.9247
2026-02-10 12:57:21,493 | INFO | Episode 260/5000 | Avg Reward: 27.35 | Avg Length: 204.20 | Avg Loss: 0.9965
2026-02-10 12:57:36,814 | INFO | Episode 270/5000 | Avg Reward: 18.91 | Avg Length: 204.70 | Avg Loss: 0.6213
2026-02-10 12:57:52,188 | INFO | Episode 280/5000 | Avg Reward: 24.03 | Avg Length: 206.10 | Avg Loss: 2.2126
2026-02-10 12:58:17,950 | INFO | Episode 290/5000 | Avg Reward: -145.28 | Avg Length: 353.00 | Avg Loss: 28.1578
2026-02-10 12:58:33,548 | INFO | Episode 300/5000 | Avg Reward: 20.82 | Avg Length: 208.70 | Avg Loss: 1.5984
2026-02-10 12:58:54,155 | INFO | Episode 310/5000 | Avg Reward: -51.38 | Avg Length: 277.30 | Avg Loss: 13.0822
2026-02-10 12:59:09,883 | INFO | Episode 320/5000 | Avg Reward: 16.51 | Avg Length: 210.50 | Avg Loss: 1.1941
2026-02-10 12:59:26,526 | INFO | Episode 330/5000 | Avg Reward: 29.01 | Avg Length: 224.20 | Avg Loss: 1.9232
